Ms.,female,,,Anna,Eberly,Managing Director,Claude Moore Colonial Farm,101406,House Committee on Natural Resources,,2013-10-16T13:30:00Z,female
Ms.,female,,,Anna,Buonya,Spokesperson,Montagnard Human Rights Organization,100637,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-04-11T14:00:00Z,female
Ms.,female,,,Anna,Fendley,Legislative Representatives,United Steelworkers,101787,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies",2014-02-27T15:00:00Z,female
Ms.,female,,,Anna,"Fendley, MPH",,United Steelworkers,101890,House Committee on Energy and Commerce,Environment and the Economy,2014-03-12T14:00:00Z,female
Ms.,female,,,Anne,Harington,Deputy Administrator for Defense Nuclear Nonproliferation,National Nuclear Security Administration,102021,House Committee on Appropriations,"Energy and Water Development, and Related Agencies",2014-04-03T18:00:00Z,female
Ms.,female,,,Anne,Alonzo,Administrator,Agricultural Marketing Service,102005,House Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",2014-04-02T14:00:00Z,female
Ms.,female,,,Anne,Richards,"Assistant Inspector General, Office of Audits",U.S. Department of Homeland Security,101687,House Committee on Homeland Security,Transportation Security,2014-01-28T18:30:00Z,female
Ms.,female,,,Anne,Richards,"Assistant Inspector General for Audits, Office of Inspector General",U.S. Department of Homeland Security,101300,House Committee on Homeland Security,Oversight and Management Efficiency,2013-09-19T18:00:00Z,female
Ms.,female,,,Anne,Richards,"Assistant Inspector, General for Audits Office of Inspector General",U.S. Department of Homeland Security,100739,House Committee on Homeland Security,Oversight and Management Efficiency,2013-04-26T13:00:00Z,female
Ms.,female,,,Anne,Richards,"Assistant Inspector General for Audits, Office of Inspector General",Department of Homeland Security,100473,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications",2013-03-19T14:00:00Z,female
Ms.,female,,,Anne,Richards,"Assistant Inspector General for Audits, Office of Inspector General",U.S. Department of Homeland Security,101367,House Committee on Homeland Security,Oversight and Management Efficiency,2013-11-15T14:30:00Z,female
Ms.,female,,,Anne-Marie,Fennell,"Director, Natural Resources and Environment Team",Government Accountability Office,102465,House Committee on Natural Resources,Energy and Mineral Resources,2014-07-15T14:00:00Z,female
Ms.,female,,,Annemarie,Bridy,Professor of Law,University of Idaho College of Law,101837,House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",2014-03-13T13:30:00Z,female
Ms.,female,,,Annemarie,Tierney,Executive Vice President and General Counsel,SecondMarket,102181,House Committee on Financial Services,Capital Markets and Government Sponsored Enterprises,2014-05-01T13:30:00Z,female
Ms.,female,,,Annette,Parker,Executive Director,Automotoive Manufacturing Technical Education Collaborative,100607,House Committee on Energy and Commerce,"Commerce, Manufacturing, and Trade",2013-04-10T14:15:00Z,female
Ms.,female,,,Annmarie,Lontz,"Division Director, Office of Security Services and Assessments",Transportation Security Administration,102279,House Committee on Oversight and Government Reform,Government Operations,2014-05-29T17:30:00Z,female
Ms.,female,,,Annmarie,Lontz,"Division Director, Office of Security Services, and Assessments Transportation Security Administration",U.S. Department of Homeland Security,102390,House Committee on Homeland Security,Transportation Security,2014-06-24T18:00:00Z,female
Ms.,female,,,Antoinette,Kraus,Director,Pennsylvania Health Access Network,101274,House Committee on Energy and Commerce,Health,2013-09-10T14:15:00Z,female
Ms.,female,,,Arian,Sheets,Curator of Stringed Instruments,National Music Museum,102350,House Committee on Natural Resources,"Fisheries, Wildlife, Oceans and Insular Affairs",2014-06-24T18:00:00Z,female
Ms.,female,,,Arina,Del Negro,Co-Founder,Veterans Leadership Assistance,102139,House Committee on Veterans' Affairs,Oversight and Investigations,2014-04-24T17:00:00Z,female
Ms.,female,,,Audrey,Rowe,Administrator,United States Department of Agriculture Food and Nutrition Service,101938,House Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",2014-03-25T14:00:00Z,female
Ms.,female,,,Aurene,Martin,Member of the Board,National Indian Child Welfare Association,101765,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T13:00:00Z,female
Ms.,female,,,Barbara,Bosserman,Civil Rights Division,United States Department of Justice,101718,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-02-06T14:30:00Z,female
Ms.,female,,,Barbara,Leaf,Deputy Assistant Secretary for the Arabian Peninsula,U.S. Department of State,101521,House Committee on Foreign Affairs,The Middle East and North Africa,2013-11-19T19:30:00Z,female
Ms.,female,,,Barbara,Bovbjerg,Managing Director,U.S. Government Accountability Office,101279,House Committee on Oversight and Government Reform,Government Operations,2013-09-11T17:30:00Z,female
Ms.,female,,,Barbara,Keating,President and Founder,Computer Frontiers,100802,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-05-07T18:00:00Z,female
Ms.,female,,,Barbara,Strack,"Chief, Refugee Affairs Division, United States Citizenship and Immigration Services",Department of Homeland Security,100156,House Committee on Homeland Security,Counterterrorism and Intelligence,2012-12-04T15:00:00Z,female
Ms.,female,,,Barbara,Gage,"Managing Director, Engelberg Center for Health Care Reform",The Brookings Institute,102250,House Committee on Energy and Commerce,Health,2014-05-21T14:15:00Z,female
Ms.,female,,,Becky,Gerritson,Founder and President,"Wetumpka TEA Party, Inc.",101718,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-02-06T14:30:00Z,female
Ms.,female,,,Belva,Martin,"Director, Acquisition and Sourcing Management",Government Accountability Office,102386,"House Committee on Science, Space, and Technology",Space,2014-06-21T02:00:00Z,female
Ms.,female,,,Bernice,Romero,Senior Director of Policy and Advocacy,Save the Children,102243,House Committee on Foreign Affairs,The Middle East and North Africa,2014-05-21T18:00:00Z,female
Ms.,female,,,Beth,Stevens,Assistant General Counsel,"Sidecare Technologies, Inc.",101613,House Committee on Small Business,,2014-01-15T18:00:00Z,female
Ms.,female,,,Beth,Bosley,President,"Boron Specialties, L.L.C.",100980,House Committee on Energy and Commerce,Environment and the Economy,2013-06-13T14:15:00Z,female
Ms.,female,,,Beth,McCoy,(Accompanying Mr. Murphy) Acting Deputy Under Secretary for Field Operations,Veterans Benefit Administration,102413,House Committee on Veterans' Affairs,,2014-06-25T14:00:00Z,female
Ms.,female,,,Betty,Sapp,Director,National Reconnaissance Office,102037,House Committee on Armed Services,Strategic Forces,2014-04-03T18:00:00Z,female
Ms.,female,,,Beverly,Nicholson-Doty,Commissioner,U.S. Virgins Islands Department of Tourism,100799,House Committee on Energy and Commerce,"Commerce, Manufacturing, and Trade",2013-05-07T14:30:00Z,female
Ms.,female,,,Bindu,Philips,Mother of children abducted to India,,100812,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-05-09T14:00:00Z,female
Ms.,female,,,Birgit,Matthiesen,Special Advisor to the President and CEO,,100831,House Committee on Natural Resources,"Fisheries, Wildlife, Oceans and Insular Affairs",2013-05-16T14:00:00Z,female
Ms.,female,,,Bobbie,Stempley,"Deputy Assistant Secretary, Office of Cybersecurity and Communications",Department of Homeland Security,100154,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications",2012-09-12T18:00:00Z,female
Ms.,female,,,Bonnie,Glaser,"Senior Adviser for Asia, Freeman Chair in China Studies and Senior Associate, Pacific Forum",Center for Strategic and International Studies,101612,House Committee on Foreign Affairs,,2014-01-14T19:00:00Z,female
Ms.,female,,,Bonnie,Glaser,"Senior Advisor for Asia, Freeman Chair in China Studies, Senior Associate, Pacific Forum",Center for Strategic and International Studies,101643,House Committee on Armed Services,,2014-01-14T19:00:00Z,female
Ms.,female,,,Brandi,Miranda,Vice President of the Board of Directors,Riverside-San Bernardino County Indian Health Consortium,101853,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T17:00:00Z,female
Ms.,female,,,Brandie,Petit,Veteran Family Member,,101254,House Committee on Veterans' Affairs,,2013-09-09T13:00:00Z,female
Ms.,female,,,Brenda,Meade,Chair,,102111,House Committee on Natural Resources,,2014-04-10T13:30:00Z,female
Ms.,female,,,Brenda,Sprague,"Deputy Assistant Secretary for Passport Services, Bureau of Consular Affairs",U.S. Department of State,102057,House Committee on Homeland Security,Border and Maritime Security,2014-04-04T13:00:00Z,female
Ms.,female,,,Brenda,Farrell,"Director, Defense Capabilities and Management",U.S. Government Accountability Office,101786,House Committee on Armed Services,Military Personnel,2014-02-26T19:00:00Z,female
Ms.,female,,,Brenda,Farrell,"Defense Capabilities and Management, Military and DOD Civilian Personnel Issues",U.S. Government Accountability Office,101466,House Committee on Homeland Security,Counterterrorism and Intelligence,2013-11-13T19:00:00Z,female
Ms.,female,,,Brenda,Richards,,,101430,House Committee on Natural Resources,Public Lands and Environmental Regulation,2013-10-29T14:00:00Z,female
Ms.,female,,,Briana,Scurry,Former Professional Goalkeeper,U.S. Women's National Soccer Team,101897,House Committee on Energy and Commerce,"Commerce, Manufacturing, and Trade",2014-03-13T14:15:00Z,female
Ms.,female,,,Bridgette,Chen,Daughter of Liu Xianbing,,101562,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-12-05T16:00:00Z,female
Ms.,female,,,Britta,MacIntosh,"Vice President, Business Development",NORESCO,100307,House Committee on Energy and Commerce,Energy and Power,2013-02-26T15:00:00Z,female
Ms.,female,,,Caitlin,Durkovich,"Assistant Secretary, Infrastructure Protection",U.S. Department of Homeland Security,101368,House Committee on Homeland Security,Oversight and Management Efficiency,2013-10-30T13:30:00Z,female
Ms.,female,,,Caitlin,Durkovich,"Assistant Secretary, Infrastructure Protection",U.S. Department of Homeland Security,101787,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies",2014-02-27T15:00:00Z,female
Ms.,female,,,Camille,Olson,Partner,Seyfarth Shaw LLP,102304,House Committee on Education and the Workforce,Workforce Protections,2014-06-10T14:00:00Z,female
Ms.,female,,,Caren,Sencer,Shareholder,"Weinberg, Roger & Rosenfeld P.C.",101838,House Committee on Education and the Workforce,,2014-03-05T15:00:00Z,female
Ms.,female,,,Carissa,Phelps,Chief Executive Officer,"Runaway Girl, FPC",101431,House Committee on Foreign Affairs,,2013-11-04T15:00:00Z,female
Ms.,female,,,Carol,O'Shaughnessy,Principal Policy Analyst,National Health Policy Forum,101733,House Committee on Education and the Workforce,Higher Education and Workforce Training,2014-02-11T15:00:00Z,female
Ms.,female,,,Carol,Smolenski,Executive Director,End Child Prostitution and Trafficking-USA,101672,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2014-01-27T19:00:00Z,female
Ms.,female,,,Carol,Duncan,President,General Sheet Metal Works,101432,House Committee on Education and the Workforce,"Health, Employment, Labor, and Pensions",2013-10-29T14:00:00Z,female
Ms.,female,,,Carol,Levine,"Director, Families and Health Care Project",United Hospital Fund,100769,House Committee on Energy and Commerce,Oversight and Investigations,2013-04-26T13:00:00Z,female
Ms.,female,,,Carol,Smolenski,Executive Director,End Child Prostitution and Child Trafficking-USA,100697,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-04-18T17:00:00Z,female
Ms.,female,,,Carol,Williams,Special Advisor,The Dow Chemical Company,102232,House Committee on Natural Resources,Energy and Mineral Resources,2014-05-20T14:30:00Z,female
Ms.,female,,,Carole,Lankford,Vice-Chair,Confederated Salish and Kootenai Tribes of the Flathead Nation,102471,House Committee on Natural Resources,Indian and Alaska Native Affairs,2014-07-15T15:00:00Z,female
Ms.,female,,,Carolina,Rossini,"Project Director, Latin American Resource Center","Internet Governance and Human Rights Program, New America Foundation",102044,House Committee on Energy and Commerce,Communications and Technology,2014-04-02T14:30:00Z,female
Ms.,female,,,Carolyn,Chen,Chief Grant Development Officer,"Food for the Hungry, Inc",101957,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2014-03-25T17:30:00Z,female
Ms.,female,,,Carolyn,Bartholomew,Commissioner,U.S.-China Economic and Security Review Commission,101510,House Committee on Armed Services,,2013-11-20T15:00:00Z,female
Ms.,female,,,Carolyn,Hanson,Deputy Executive Director,Environmental Council of the States,100845,House Committee on Energy and Commerce,Environment and the Economy,2013-05-17T13:30:00Z,female
Ms.,female,,,Carolyn,Yocum,"Director, Health Care",Government Accountability Office,100329,House Committee on Energy and Commerce,Health,2013-02-27T15:15:00Z,female
Ms.,female,,,Carrie,Billy,President and CEO,American Indian Higher Education Consortium,101765,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T13:00:00Z,female
Ms.,female,,,Carrie,Severino,Chief Counsel and Policy Director,Judicial Crisis Network,101438,House Committee on the Judiciary,,2013-10-29T18:00:00Z,female
Ms.,female,,,Cary,Sherman,Chairman and Chief Executive Officer,Recording Industry Association of America,101316,House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",2013-09-18T18:00:00Z,female
Ms.,female,,,Catherine,Engelbrecht,Founder,King Street Patriots,101718,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-02-06T14:30:00Z,female
Ms.,female,,,Catherine,Emerson,Chief Human Capital Officer,U.S. Department of Homeland Security,101515,House Committee on Oversight and Government Reform,National Security,2013-11-20T15:00:00Z,female
Ms.,female,,,Catherine,Collinson,President,Transamerica Center for Retirement Savings,101301,House Committee on Small Business,,2013-10-02T17:00:00Z,female
Ms.,female,,,Catherine,Crump,,American Civil Liberties Union,100752,House Committee on the Judiciary,"Crime, Terrorism, Homeland Security, and Investigations",2013-04-25T14:00:00Z,female
Ms.,female,,,Cathleen,Barton,"Education Manager, Intel Corporate Affairs, Southwestern United States",Intel Corporation,101874,House Committee on Education and the Workforce,,2014-03-20T13:00:00Z,female
Ms.,female,,,Cathleen,Berrick,"Managing Director, Homeland Security and Justice Issues",Government Accountability Office,100739,House Committee on Homeland Security,Oversight and Management Efficiency,2013-04-26T13:00:00Z,female
Ms.,female,,,Cathleen,Berrick,"Managing Director, Homeland Security and Justice Issues",Government Accountability Office,100263,House Committee on Homeland Security,Oversight and Management Efficiency,2013-02-15T14:00:00Z,female
Ms.,female,,,Cathy,Abramson,Chairperson,National Indian Health Board,101765,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T13:00:00Z,female
Ms.,female,,,Cathy,Abramson,Chairman,National Indian Health Board,102471,House Committee on Natural Resources,Indian and Alaska Native Affairs,2014-07-15T15:00:00Z,female
Ms.,female,,,Celeste,Drake,Trade and Globalization Policy Specialist,The American Federation of Labor and Congress of Industrial Organizations,101233,House Committee on Foreign Affairs,"Terrorism, Nonproliferation, and Trade",2013-08-01T17:30:00Z,female
Ms.,female,,,Celeste,Drake,Trade and Globalization Policy Specialist,AFL-CIO,100694,House Committee on Energy and Commerce,"Commerce, Manufacturing, and Trade",2013-04-18T13:30:00Z,female
Ms.,female,,,Celeste,Drake,Trade and Globalization Policy Specialist,American Federation of Labor and Congress of Industrial Organizations,102557,House Committee on Foreign Affairs,"Terrorism, Nonproliferation, and Trade",2014-07-29T18:00:00Z,female
Ms.,female,,,Celina,Realuyo,"William J. Perry Center for Hemispheric Defense Studies, Professor of Practice of National Security Affairs",National Defense University,101702,House Committee on Foreign Affairs,"Terrorism, Nonproliferation, and Trade",2014-02-04T19:00:00Z,female
Ms.,female,,,Chai,Ling,Founder,All Girls Allowed,102289,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2014-05-30T13:30:00Z,female
Ms.,female,,,Chai,Ling,Founder,All Girls Allowed,100929,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-06-03T19:00:00Z,female
Ms.,female,,,Charlotte,Baker,President,Digital Hands,102427,House Committee on Small Business,Contracting and Workforce,2014-07-15T17:00:00Z,female
Ms.,female,,,Cheri,McGuire,Vice President Global Government Affairs & Cybersecurity Policy,Symantec,100740,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies",2013-04-25T18:00:00Z,female
Ms.,female,,,Cherie,Palmer,Director,(Accompanying Ms. Halliday) OIC Chicago Office of Audits and Evaluations,100362,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2013-04-10T18:30:00Z,female
Ms.,female,,,Cheryl,Cambell,Senior Vice President,CGI Federal,101424,House Committee on Energy and Commerce,,2013-10-24T13:00:00Z,female
Ms.,female,,,Cheryl,Campbell,Senior Vice President,CGI Federal,101274,House Committee on Energy and Commerce,Health,2013-09-10T14:15:00Z,female
Ms.,female,,,Cheryl,Briggs,Founder and Chief Executive Officer,Mission at Serenity Ranch,101766,House Committee on Homeland Security,,2014-03-20T14:00:00Z,female
Ms.,female,,,Christina,Hall,Co-Founder & Co-Director,Urban Teacher Center,101779,House Committee on Education and the Workforce,"Early Childhood, Elementary, and Secondary Education",2014-02-27T15:00:00Z,female
Ms.,female,,,Christine,Simmon,Senior Vice President,"Policy and Strategic Alliances, Generic Pharmaceutical Association",100762,House Committee on Energy and Commerce,Health,2013-04-25T14:00:00Z,female
Ms.,female,,,Christine,Bechtel,Vice President,National Partnership for Women and Families,100535,House Committee on Energy and Commerce,Health,2013-03-20T14:00:00Z,female
Ms.,female,,,Christine E.,Wormuth,"Deputy Under Secretary of Defense for Strategy, Plans and Force Development",U.S. Department of Defense,101987,House Committee on Armed Services,,2014-04-03T14:00:00Z,female
Ms.,female,,,Christy,Farley,Vice President of Government Affairs and Business Partnerships,Norther Arizona University,101874,House Committee on Education and the Workforce,,2014-03-20T13:00:00Z,female
Ms.,female,,,Christy,Plumer,Director of Federal Land Programs U.S. Government Relations,The Nature Conservancy,101762,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-10T17:00:00Z,female
Ms.,female,,,Christy,Zink,,,100904,House Committee on the Judiciary,The Constitution and Civil Justice,2013-05-23T14:00:00Z,female
Ms.,female,,,Christy,Foreman,Director,"Office of Device Evaluation, Center for Devices and Radiological Health",100544,House Committee on Energy and Commerce,Oversight and Investigations,2013-03-21T13:00:00Z,female
Ms.,female,,,Cindi,Martin,Airport Director,Glacier Park International Airport,102549,House Committee on Homeland Security,Transportation Security,2014-07-29T13:30:00Z,female
Ms.,female,,,Cindy,McCain,Co-Chairperson,Arizona Governor's Task Force on Human Trafficking,101774,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",2014-02-26T15:00:00Z,female
Ms.,female,,,Cindy,Mann,Deputy Administrator and Director,"Center for Medicare and the Children's Health Insurance Program Services, Center for Medicare and Medicaid Services",102598,House Committee on Oversight and Government Reform,"Energy Policy, Health Care, and Entitlements",2014-07-29T14:00:00Z,female
Ms.,female,,,Clare,Lockhart,Director,Institute for State Effectiveness,101276,House Committee on Armed Services,,2013-09-19T14:00:00Z,female
Ms.,female,,,Clarissa,Martinez De Castro,Director of Civic Engagement and Immigration,National Council of La Raza,100978,House Committee on the Judiciary,,2013-06-13T18:00:00Z,female
Ms.,female,,,Clarissa,Martinez De Castro,"Director, Immigration and National Campaigns",National Council of La Raza,100465,House Committee on the Judiciary,Immigration and Border Security,2013-03-14T17:30:00Z,female
Ms.,female,,,Cler,Baheri,Member of the Bahai Community,,102368,House Committee on Foreign Affairs,The Middle East and North Africa,2014-06-19T14:00:00Z,female
Ms.,female,,,Cleta,Mitchell,Partner,Foley & Lardner LLP,101718,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-02-06T14:30:00Z,female
Ms.,female,,,Cleta,Mitchell,Partner,Foley & Lardner LLP,102571,House Committee on Oversight and Government Reform,,2014-07-30T13:30:00Z,female
Ms.,female,,,Colleen,Chien,Professor,Santa Clara University School of Law,100672,House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",2013-04-16T18:00:00Z,female
Ms.,female,,,Colleen,Kelley,National President,The National Treasury Employees Union,101587,House Committee on Homeland Security,,2013-12-12T14:30:00Z,female
Ms.,female,,,Connie,DeFord,Director of Product Sustainability & Compliance,Dow Chemical Company,101890,House Committee on Energy and Commerce,Environment and the Economy,2014-03-12T14:00:00Z,female
Ms.,female,,,Cori,Uccello,Senior Health Fellow,American Academy of Actuaries,100868,House Committee on Energy and Commerce,Oversight and Investigations,2013-05-20T20:00:00Z,female
Ms.,female,,,Cori,Uccello,Senior Health Fellow,American Academy of Actuaries,102420,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-06-18T14:00:00Z,female
Ms.,female,,,Corinna,Gilfillan,Director,"Global Witness, USA",101156,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-07-18T18:00:00Z,female
Ms.,female,,,Crystal,Redgrave,Interim Superintendent of the Bug O Nay Ge Shig School,Leech Lake Band of Ojibwe of Minnesota,101765,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T13:00:00Z,female
Ms.,female,,,Cynthia,Castillo,President and CEO,"CSSI, Inc.",101767,House Committee on Transportation and Infrastructure,Aviation,2014-03-11T17:30:00Z,female
Ms.,female,,,Cynthia,Dohner,Southeast Regional Director,U.S. Fish and Wildlife Service,102268,House Committee on Natural Resources,,2014-05-14T14:00:00Z,female
Ms.,female,,,D. Bambi,Kraus,President,The National Association of Tribal Historic Preservation Officers,101765,House Committee on Appropriations,"Interior, Environment, and Related Agencies",2014-04-08T13:00:00Z,female
Ms.,female,,,Danae,Ringelmann,Founder and Chief Customer Officer,"Indiegogo, Inc.",101236,House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",2013-08-01T13:30:00Z,female
Ms.,female,,,Danielle,Wang,Daughter of Wang Zhiwen,,101562,House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",2013-12-05T16:00:00Z,female
Ms.,female,,,Danielle,Pletka,"Vice President, Foreign and Defense Policy Studies",American Enterprise Institute,101478,House Committee on Foreign Affairs,,2013-11-13T15:00:00Z,female
Ms.,female,,,Dawn,Smith,Founder and CEO,Mystic Reme Teas,101974,House Committee on Small Business,,2014-05-07T17:00:00Z,female
Ms.,female,,,Dawn,Scalici,"Deputy Undersecretary, Office of Intelligence and Analysis",Department of Homeland Security,100156,House Committee on Homeland Security,Counterterrorism and Intelligence,2012-12-04T15:00:00Z,female
Ms.,female,,,Deanna,Okun,"Former Chairman, International Trade Commission","Partner, Adduci, Mastriani & Schaumberg, L.L.P.",100672,House Committee on the Judiciary,"Courts, Intellectual Property, and the Internet",2013-04-16T18:00:00Z,female
Ms.,female,,,Debbie,Matties,Vice President of Privacy,CTIA-The Wireless Association,101152,House Committee on Energy and Commerce,"Commerce, Manufacturing, and Trade",2013-07-18T15:00:00Z,female
Ms.,female,,,Deborah,Garza,Partner,Covington & Burling LLP,102054,House Committee on the Judiciary,"Regulatory Reform, Commercial, and Antitrust Law",2014-04-03T17:00:00Z,female
Ms.,female,,,Deborah,Gordon,"Senior Associate, Energy and Climate Program",Carnegie Endowment for International Peace,102039,House Committee on Foreign Affairs,"Terrorism, Nonproliferation, and Trade",2014-04-02T18:00:00Z,female
Ms.,female,,,Deborah,Skillman,Director,"Casualty and Mortuary Affairs, U.S. Department of Defense",101810,House Committee on Oversight and Government Reform,National Security,2014-02-27T15:00:00Z,female
Ms.,female,,,Deborah,Walker,"CPA, National Director, Compensation and Benefits","Cherry Bekaert, LLP",101347,House Committee on Small Business,,2013-12-04T18:00:00Z,female
Ms.,female,,,Deborah,Outten-Mills,"Acting Assistant Inspector General for Inspections, Office of Inspector General",U.S. Department of Homeland Security,101222,House Committee on Homeland Security,Oversight and Management Efficiency,2013-07-31T14:00:00Z,female
Ms.,female,,,Deborah,Wince-Smith,President and CEO,Council on Competitiveness,101124,"House Committee on Science, Space, and Technology",Research and Technology,2013-07-10T17:30:00Z,female
Ms.,female,,,Debra,Draper,"Director, Health Care",Government Accountability Office,100360,House Committee on Veterans' Affairs,Oversight and Investigations,2013-03-14T17:00:00Z,female
Ms.,female,,,Debra,Gipson,Individual Servicemember,,102253,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2014-05-29T18:15:00Z,female
Ms.,female,,,Demetra,Nightingale,(Accompanying Hon. Kelly) Chief Executive Officer,U.S. Department of Labor,101898,House Committee on Veterans' Affairs,Economic Opportunity,2014-03-25T18:00:00Z,female
Ms.,female,,,Denise,Rollins,"Acting Assistant Secretary, Bureau for Asia",U.S. Agency for International Development,102168,House Committee on Foreign Affairs,Asia and the Pacific,2014-04-30T18:00:00Z,female
Ms.,female,,,Denise,Rollins,"Acting Assistant Administrator, Bureau for Asia",U.S. Agency for International Development,102417,House Committee on Foreign Affairs,"Europe, Eurasia, and Emerging Threats",2014-06-25T18:00:00Z,female
Ms.,female,,,Denise,Rollins,"Acting Assistant Secretary, Bureau for Asia",U.S. Agency for International Development,102233,House Committee on Foreign Affairs,Asia and the Pacific,2014-05-20T18:00:00Z,female
Ms.,female,,,Deven,McGraw,Director of the Health Privacy Project,Center for Democracy and Technology,100769,House Committee on Energy and Commerce,Oversight and Investigations,2013-04-26T13:00:00Z,female
Ms.,female,,,Diana,Aviv,President and CEO,Independent Sector,101795,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-02-27T14:30:00Z,female
Ms.,female,,,Diana,Rubens,Deputy Under Secretary for Field Operations,U.S. Department of Veterans Affairs,101663,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2014-02-05T20:30:00Z,female
Ms.,female,,,Diana,Thomas,Department of Economics and Finance,Huntsman School of Business,101099,House Committee on the Judiciary,"Regulatory Reform, Commercial, and Antitrust Law",2013-07-09T14:00:00Z,female
Ms.,female,,,Diana,Furchtgott-Roth,Senior Fellow,Manhattan Institute for Policy Research,100443,House Committee on Energy and Commerce,Health,2013-03-13T14:15:00Z,female
Ms.,female,,,Diana,Rubens,Deputy Under Secretary for Field Operations,Veterans Benefits Administration,102253,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2014-05-29T18:15:00Z,female
Ms.,female,,,Diana,Rubens,(Accompanying Hon. Hickey) Director,Veterans Benefits Administration,102443,House Committee on Veterans' Affairs,,2014-07-14T23:30:00Z,female
Ms.,female,,,Diane,Zumatto,National Legislative Director,AMVETS,101913,House Committee on Veterans' Affairs,Oversight and Investigations,2014-03-25T14:00:00Z,female
Ms.,female,,,Diane,Zumatto,National Legislative Director,AMVETS,101910,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2014-03-26T19:30:00Z,female
Ms.,female,,,Diane,Zumatto,National Legislative Director,AMVETS,101410,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2013-10-30T14:00:00Z,female
Ms.,female,,,Diane,Zumatto,National Legislative Director,AMVETS,101259,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2013-09-11T19:00:00Z,female
Ms.,female,,,Diane,Mack,"University Director, Emergency Management and Continuity",Indiana University,101251,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications",2013-08-06T14:00:00Z,female
Ms.,female,,,Diane,Kniowski,President and GM,"WOOD/WOTV/WXSP, Lin Media",100469,House Committee on Energy and Commerce,Communications and Technology,2013-03-14T14:30:00Z,female
Ms.,female,,,Diane,Zumatto,National Legislative Director,AMVETS,100362,House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,2013-04-10T18:30:00Z,female
Ms.,female,,,Diane,Leopold,"President, Dominion Energy",Dominion,102280,House Committee on Foreign Affairs,Asia and the Pacific,2014-05-29T18:00:00Z,female
Ms.,female,,,Diane,Parks,Acting Deputy Chief of Operations and Regulations,U.S. Army Corps of Engineers,101822,House Committee on Natural Resources,"Fisheries, Wildlife, Oceans and Insular Affairs",2014-03-05T15:00:00Z,female
Ms.,female,,,Diane,Katz,Research Fellow in Regulatory Policy,The Heritage Foundation,102572,House Committee on Oversight and Government Reform,"Economic Growth, Job Creation, and Regulatory Affairs",2014-07-29T14:00:00Z,female
